from_facility,gatepass_code,gatepass_item_status,to_party,item_skucode,to_facility,to_warehouse,reference,quantity,received_quantity,gatepass_created
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405147004,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405147006,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405148001,Opp_WIQ_KA,WareIQ,,7,7,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405148002,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405148003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405148004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405148005,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405150001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405150002,Opp_WIQ_KA,WareIQ,,2,2,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405150003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405150004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405150005,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405150006,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405150007,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405151001,Opp_WIQ_KA,WareIQ,,9,9,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405151002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405151003,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405151004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405151005,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405151006,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405152001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405152002,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405154001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405154002,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405154003,Opp_WIQ_KA,WareIQ,,5,5,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405155001,Opp_WIQ_KA,WareIQ,,8,8,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405155002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405155003,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405155004,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405156001,Opp_WIQ_KA,WareIQ,,11,11,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405156002,Opp_WIQ_KA,WareIQ,,2,2,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405156003,Opp_WIQ_KA,WareIQ,,9,9,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405157001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405157002,Opp_WIQ_KA,WareIQ,,5,5,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405157003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405157004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405157005,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405158001,Opp_WIQ_KA,WareIQ,,12,12,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405158002,Opp_WIQ_KA,WareIQ,,2,2,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405158003,Opp_WIQ_KA,WareIQ,,8,8,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405159002,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405160001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405160003,Opp_WIQ_KA,WareIQ,,2,2,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405161001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405161002,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405161003,Opp_WIQ_KA,WareIQ,,5,5,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405162001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405162002,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405162003,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405163001,Opp_WIQ_KA,WareIQ,,9,9,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405164001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405164002,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405164003,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405164005,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405164006,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405165001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405165002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405165003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405165004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405166001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405166002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405166003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405166004,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405166005,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405167001,Opp_WIQ_KA,WareIQ,,5,5,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405167002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405167003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405167004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405167005,Opp_WIQ_KA,WareIQ,,2,2,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405167006,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405168001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405168002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405168003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405168004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405168005,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405168007,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405169001,Opp_WIQ_KA,WareIQ,,7,7,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405169002,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405169003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405169004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405169005,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405169007,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405170001,Opp_WIQ_KA,WareIQ,,7,7,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405170003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405170004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405170005,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405171001,Opp_WIQ_KA,WareIQ,,7,7,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405171002,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405171003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405171004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405172001,Opp_WIQ_KA,WareIQ,,2,2,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405172002,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405172003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405172004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405172005,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405173001,Opp_WIQ_KA,WareIQ,,2,2,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405173002,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405173003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405173004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405173005,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405174001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405174002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405174004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405174005,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405174006,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405175001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405175002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405175003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405175004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405175005,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405175006,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405176001,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405176002,Opp_WIQ_KA,WareIQ,,9,9,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405176003,Opp_WIQ_KA,WareIQ,,8,8,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405176004,Opp_WIQ_KA,WareIQ,,8,8,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405176005,Opp_WIQ_KA,WareIQ,,5,5,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405176006,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405177001,Opp_WIQ_KA,WareIQ,,2,2,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405177002,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405177005,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405178001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405178002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405178003,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405178004,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405178005,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405178006,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405179002,Opp_WIQ_KA,WareIQ,,7,7,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405179003,Opp_WIQ_KA,WareIQ,,10,10,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405180002,Opp_WIQ_KA,WareIQ,,7,7,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405180003,Opp_WIQ_KA,WareIQ,,10,10,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405181001,Opp_WIQ_KA,WareIQ,,30,30,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405182001,Opp_WIQ_KA,WareIQ,,10,10,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405182002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405183001,Opp_WIQ_KA,WareIQ,,10,10,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405183002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405183003,Opp_WIQ_KA,WareIQ,,3,3,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405183004,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405184001,Opp_WIQ_KA,WareIQ,,10,10,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405184002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405184004,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405185001,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405185002,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405185003,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405185004,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405185005,Opp_WIQ_KA,WareIQ,,4,4,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405185006,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405185007,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405188001,Opp_WIQ_KA,WareIQ,,9,9,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405188002,Opp_WIQ_KA,WareIQ,,1,1,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405188003,Opp_WIQ_KA,WareIQ,,5,5,2026-03-17
Opp_WIQ_MH,GPIOPPDOOR/2526/0161,CLOSED,OppDoor Innovative Solutions Private Limited_KA,410405188004,Opp_WIQ_KA,WareIQ,,6,6,2026-03-17
